[7002 ms] Avg: 21.86 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: *0.00 C | LastMin: 0.00 C | Ctrl: 0/1440 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[50002 ms] Avg: 21.91 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[51002 ms] Avg: 21.92 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[52002 ms] Avg: 21.92 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[53002 ms] Avg: 21.91 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[54002 ms] Avg: 21.91 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[55002 ms] Avg: 21.91 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[56002 ms] Avg: 21.92 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[57002 ms] Avg: 21.91 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[58002 ms] Avg: 21.91 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[59002 ms] Avg: 21.91 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[60002 ms] Avg: 21.91 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[61002 ms] Avg: 21.91 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[62002 ms] Avg: 21.92 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[63002 ms] Avg: 21.92 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[64002 ms] Avg: 21.92 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[65002 ms] Avg: 21.92 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[66002 ms] Avg: 21.93 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[67002 ms] Avg: 21.93 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[68002 ms] Avg: 21.93 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[69002 ms] Avg: 21.93 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[70002 ms] Avg: 21.94 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[71002 ms] Avg: 21.94 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[72002 ms] Avg: 21.94 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[73002 ms] Avg: 21.94 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[74002 ms] Avg: 21.94 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[75002 ms] Avg: 21.94 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[76002 ms] Avg: 21.95 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[77002 ms] Avg: 21.95 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[78002 ms] Avg: 21.95 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[79002 ms] Avg: 21.95 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[80002 ms] Avg: 21.95 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 0.00 C | Ctrl: 0/3 | Env: TRANS | ADC_ERR: 0 | Q_OVR: 0
[81002 ms] Avg: 21.95 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[82002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[83002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[84002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[85002 ms] Avg: 21.96 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[86002 ms] Avg: 21.96 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[87002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[88002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[89002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[90002 ms] Avg: 21.96 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[91002 ms] Avg: 21.96 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[92002 ms] Avg: 21.97 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[93002 ms] Avg: 21.97 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[94002 ms] Avg: 21.97 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[95002 ms] Avg: 21.97 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[96002 ms] Avg: 21.97 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[97002 ms] Avg: 21.97 C | Raw: 21.45 C | MV: 2946 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[98002 ms] Avg: 21.98 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[99002 ms] Avg: 21.98 C | Raw: 21.05 C | MV: 2942 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[100002 ms] Avg: 21.98 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[101002 ms] Avg: 21.99 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[102002 ms] Avg: 21.99 C | Raw: 22.45 C | MV: 2956 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[103002 ms] Avg: 21.99 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[104002 ms] Avg: 21.99 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[105002 ms] Avg: 22.00 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[106002 ms] Avg: 22.00 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[107002 ms] Avg: 22.00 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[108002 ms] Avg: 22.00 C | Raw: 21.75 C | MV: 2949 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
[109002 ms] Avg: 22.00 C | Raw: 22.15 C | MV: 2953 | Thr: 28.00 C | Mode: NORMAL | LED: OFF | DriftRef: D:*0.00 C | LastMin: 21.95 C | Ctrl: 1/3 | Env: CTRL | ADC_ERR: 0 | Q_OVR: 0
